,order_id,order_number,posting_number,status,delivery_method_id,delivery_method_name,delivery_method_warehouse_id,delivery_method_warehouse,delivery_method_tpl_provider_id,delivery_method_tpl_provider,addressee,upper_barcode,lower_barcode,cancel_reason_id,in_process_at,products_0_sku,products_0_name,products_0_quantity,products_0_offer_id,products_0_price,analytics_data_region,analytics_data_city,analytics_data_delivery_type,analytics_data_is_premium,analytics_data_payment_type_group_name,analytics_data_warehouse_id,analytics_data_is_legal,commission_amount,commission_percent,payout,product_id,old_price,price,total_discount_value,total_discount_percent,actions,picking,quantity,client_price,item_services_marketplace_service_item_fulfillment,item_services_marketplace_service_item_pickup,item_services_marketplace_service_item_dropoff_pvz,item_services_marketplace_service_item_dropoff_sc,item_services_marketplace_service_item_dropoff_ff,item_services_marketplace_service_item_direct_flow_trans,item_services_marketplace_service_item_return_flow_trans,item_services_marketplace_service_item_deliv_to_customer,item_services_marketplace_service_item_return_not_deliv_to_customer,item_services_marketplace_service_item_return_part_goods_customer,item_services_marketplace_service_item_return_after_deliv_to_customer,user_id,date_load
0,20144834825,0119280345-0051,0119280345-0051-3,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T01:24:39Z,599556380,Льняное масло первый холодный отжим капс. 250мг №120,1,a1003894,165.000000,Хабаровский Край,,PVZ,False,Ozon Карта,0,False,-18.15,11,146.85,599556380,729.0,165.0,564,77.37,"['Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
1,20140084731,35377787-0083,35377787-0083-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T02:44:31Z,523533272,"Real Caps, Витамин D3 (холекальциферол) 600 ME, 60 капсул, 410 мг",1,a0000278,134.000000,Москва,Щербинка,PVZ,False,Картой онлайн,0,False,-14.74,11,119.26,523533272,829.0,134.0,695,83.84,"['Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
2,20179724493,94777741-0118,94777741-0118-1,cancelled,0,0,0,0,0,0,0,0,0,0,2023-05-03T04:03:25Z,532214036,Массажер Массажный шарик+ Су-Джок красный Массажер для рук и пальцев Акупунктура,1,a8012-1,128.000000,Владимирская Область,,PVZ,False,Ozon Карта,0,False,0.0,0,0.0,532214036,829.0,128.0,701,84.56,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,0.0,0,0,0,0.0,0,0,0,1008,2023-05-31
3,20133790630,52052598-0086,52052598-0086-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T04:12:56Z,774958793,"JEROM Биосил ПлюсС N60, таблетки массой 300 г густые, крепкие волосы",1,a1003952,1223.000000,Алтайский Край,Барнаул,PVZ,False,Ozon Карта,0,False,-134.53,11,1088.47,774958793,2720.0,1223.0,1497,55.04,"['Системная виртуальная скидка селлера', 'Хиты мая']",,1,,0,0,0,-10.0,0,0,0,-67.27,0,0,0,1008,2023-05-31
4,20146690802,42984226-0014,42984226-0014-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T05:17:04Z,523521832,"Real Caps Кусалочка имунно, жевательные 90 капсул, Витаминный комплекс для детей",2,a1002635,408.000000,Московская Область,Подольск,PVZ,False,Ozon Карта,0,False,-89.76,11,726.24,523521832,1646.0,408.0,1238,75.21,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,2,,0,0,0,-10.0,0,0,0,-44.88,0,0,0,1008,2023-05-31
5,20134727216,14769200-0489,14769200-0489-1,cancelled,0,0,0,0,0,0,0,0,0,0,2023-05-03T05:29:19Z,523533272,"Real Caps, Витамин D3 (холекальциферол) 600 ME, 60 капсул, 410 мг",1,a0000278,104.000000,Татарстан Республика,Казань,PVZ,True,Ozon Карта,0,False,0.0,0,0.0,523533272,799.0,104.0,695,86.98,"['Еженедельная акция', 'Хиты мая', 'Бонус при повторном закупе', 'Системная виртуальная скидка селлера']",,1,,0,0,0,0.0,0,0,0,0.0,0,0,0,1008,2023-05-31
6,20183300110,01540206-0027,01540206-0027-3,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T07:07:17Z,521829163,Лютеин 100% капсулы по 476 мг №30,1,1003849,209.000000,Кабардино-Балкарская Республика,Прохладный,PVZ,False,Картой онлайн,0,False,-22.99,11,186.01,521829163,1329.0,209.0,1120,84.27,"['Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
7,20119037058,29760402-0242,29760402-0242-1,cancelled,0,0,0,0,0,0,0,0,0,0,2023-05-03T08:59:12Z,523514685,"Real Caps Витамины А + Е , 300 мг, 20 капсул",1,a1002844,64.000000,Москва,Москва,PVZ,False,Картой онлайн,0,False,0.0,0,0.0,523514685,619.0,64.0,555,89.66,"['Хиты мая', 'Бонус при повторном закупе', 'Системная виртуальная скидка селлера']",,1,,0,0,0,0.0,0,0,0,0.0,0,0,0,1008,2023-05-31
8,20146872341,41347365-0020,41347365-0020-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T10:41:26Z,581052390,"Real Caps, Витамин D3, холекальциферол, 1000 МЕ, 570 мг, 90 капсул",1,a1003882,274.000000,Калужская Область,Малоярославец,PVZ,False,Картой онлайн,0,False,-30.14,11,243.86,581052390,1329.0,274.0,1055,79.38,"['Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
9,20119537058,29760402-0243,29760402-0243-1,cancelled,0,0,0,0,0,0,0,0,0,0,2023-05-03T11:37:32Z,523514685,"Real Caps Витамины А + Е , 300 мг, 20 капсул",1,a1002844,64.000000,Москва,Москва,PVZ,False,Картой онлайн,0,False,0.0,0,0.0,523514685,619.0,64.0,555,89.66,"['Хиты мая', 'Бонус при повторном закупе', 'Системная виртуальная скидка селлера']",,1,,0,0,0,0.0,0,0,0,0.0,0,0,0,1008,2023-05-31
10,20145445072,34984912-0170,34984912-0170-2,cancelled,0,0,0,0,0,0,0,0,0,0,2023-05-03T11:46:25Z,581052390,"Real Caps, Витамин D3, холекальциферол, 1000 МЕ, 570 мг, 90 капсул",1,a1003882,274.000000,Ленинградская Область,,PVZ,False,Картой онлайн,0,False,0.0,0,0.0,581052390,1329.0,274.0,1055,79.38,"['Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая']",,1,,0,0,0,0.0,0,0,0,0.0,0,0,0,1008,2023-05-31
11,20145475072,34984912-0171,34984912-0171-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T11:53:12Z,581052390,"Real Caps, Витамин D3, холекальциферол, 1000 МЕ, 570 мг, 90 капсул",1,a1003882,274.000000,Ленинградская Область,,Courier,False,Картой онлайн,0,False,-30.14,11,243.86,581052390,1329.0,274.0,1055,79.38,"['Хиты мая', 'Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Еженедельная акция']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
12,20133103632,0127921712-0045,0127921712-0045-4,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T13:09:18Z,523525402,"Real Caps, Витамин Е, dl-альфа-токоферола ацетат, 400 МЕ, 30 капсул, 570 мг",2,a0000285-4,244.000000,Москва,Москва,Courier,True,Ozon Карта,0,False,-53.68,11,434.32,523525402,1229.0,244.0,985,80.15,"['Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Хиты мая']",,2,,0,0,0,-10.0,0,0,0,-26.84,0,0,0,1008,2023-05-31
13,20145050854,79356758-0046,79356758-0046-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T13:48:25Z,532204504,Массажер МАССАЖНЫЙ ШАРИК + Су-Джок синий Массажер для рук и пальцев Акупунктура,1,a8012,134.000000,Брянская Область,Брянск,PVZ,False,Картой онлайн,0,False,-14.74,11,119.26,532204504,829.0,134.0,695,83.84,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-5.0,0,0,0,-10.0,0,0,0,1008,2023-05-31
14,20141863035,07523291-0092,07523291-0092-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T14:48:05Z,523525402,"Real Caps, Витамин Е, dl-альфа-токоферола ацетат, 400 МЕ, 30 капсул, 570 мг",1,a0000285-4,244.000000,Тамбовская Область,Кирсанов,PVZ,False,Картой онлайн,0,False,-26.84,11,217.16,523525402,1229.0,244.0,985,80.15,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
15,20118697988,11099956-0025,11099956-0025-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T14:59:13Z,523525360,"Real Caps, Витамин D3, холекальциферол, 2000 МЕ, 570 мг, 90 капсул",4,a0001207,295.000000,Москва,Москва,PVZ,True,Картой онлайн,0,False,-129.8,11,1050.2,523525360,2036.0,295.0,1741,85.51,"['Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая', 'Бонус при повторном закупе']",,4,,0,0,0,-10.0,0,0,0,-64.92,0,0,0,1008,2023-05-31
16,20127776561,64436641-0135,64436641-0135-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T16:35:48Z,528091828,ЭНЕРГЕТИЧЕСКАЯ СМЕСЬ 380 гр 1 ШТ Фильтр для воды Природный целитель,1,a8003,244.000000,Краснодарский Край,Новороссийск,PVZ,False,Ozon Карта,0,False,-29.28,12,214.72,528091828,729.0,244.0,485,66.53,"['Хиты мая', 'Бонус при повторном закупе', 'Системная виртуальная скидка селлера']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
17,20135987650,84286946-0129,84286946-0129-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T17:27:52Z,523521832,"Real Caps Кусалочка имунно, жевательные 90 капсул, Витаминный комплекс для детей",2,a1002635,408.000000,Татарстан Республика,Мензелинск,PVZ,False,Картой онлайн,0,False,-89.76,11,726.24,523521832,1646.0,408.0,1238,75.21,"['Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Хиты мая']",,2,,0,0,0,-10.0,0,0,0,-44.88,0,0,0,1008,2023-05-31
18,20149321806,17205006-0049,17205006-0049-3,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T17:40:50Z,523514685,"Real Caps Витамины А + Е , 300 мг, 20 капсул",1,a1002844,64.000000,Ленинградская Область,Мурино,PVZ,False,Ozon Карта,0,False,-7.04,11,56.96,523514685,619.0,64.0,555,89.66,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
19,20141530806,53084966-0107,53084966-0107-4,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T18:20:08Z,523514685,"Real Caps Витамины А + Е , 300 мг, 20 капсул",2,a1002844,64.000000,Москва,Москва,PVZ,False,Ozon Карта,0,False,-14.08,11,113.92,523514685,619.0,64.0,555,89.66,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,2,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
20,20142284218,95211642-0021,95211642-0021-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T18:27:14Z,523514381,"Витамин D3  детский 200 мг (400МЕ), 30 капсул, Real Caps/ Реалкапс",1,a1002701,100.000000,Ханты-Мансийский Автономный округ - Югра,Сургут,PVZ,False,Картой онлайн,0,False,-11.0,11,89.0,523514381,589.0,100.0,489,83.02,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
21,20139767440,0108789008-0013,0108789008-0013-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T18:36:13Z,532214036,Массажер Массажный шарик+ Су-Джок красный Массажер для рук и пальцев Акупунктура,1,a8012-1,128.000000,Воронежская Область,,PVZ,True,Картой онлайн,0,False,-14.08,11,113.92,532214036,829.0,128.0,701,84.56,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
22,20147382195,0125806739-0005,0125806739-0005-2,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T18:39:17Z,523525402,"Real Caps, Витамин Е, dl-альфа-токоферола ацетат, 400 МЕ, 30 капсул, 570 мг",1,a0000285-4,244.000000,Москва,Москва,Courier,False,Картой онлайн,0,False,-26.84,11,217.16,523525402,1229.0,244.0,985,80.15,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
23,20162980349,89383261-0104,89383261-0104-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T18:40:30Z,521838289,"Расторопши масло, первый холодный отжим, 90 капсул, 1360 мг, Реалкапс",1,0000152,394.000000,Саратовская Область,Саратов,PVZ,False,Ozon Карта,0,False,-43.34,11,350.66,521838289,1230.0,394.0,836,67.97,"['Системная виртуальная скидка селлера', 'Еженедельная акция', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-21.67,0,0,0,1008,2023-05-31
24,20162470489,83927529-0015,83927529-0015-3,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T18:56:45Z,581052390,"Real Caps, Витамин D3, холекальциферол, 1000 МЕ, 570 мг, 90 капсул",1,a1003882,274.000000,Татарстан Республика,Казань,PVZ,False,Ozon Карта,0,False,-30.14,11,243.86,581052390,1329.0,274.0,1055,79.38,"['Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
25,20168790201,53059785-0371,53059785-0371-2,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T19:41:13Z,523514685,"Real Caps Витамины А + Е , 300 мг, 20 капсул",1,a1002844,64.000000,Санкт-Петербург,Санкт-Петербург,PVZ,True,Ozon Карта,0,False,-7.04,11,56.96,523514685,619.0,64.0,555,89.66,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
26,20132256448,60274992-0056,60274992-0056-3,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T19:52:17Z,521829163,Лютеин 100% капсулы по 476 мг №30,1,1003849,209.000000,Москва,Москва,PVZ,False,Картой онлайн,0,False,-22.99,11,186.01,521829163,1329.0,209.0,1120,84.27,"['Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
27,20123917127,91249623-0165,91249623-0165-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T21:11:46Z,523514685,"Real Caps Витамины А + Е , 300 мг, 20 капсул",1,a1002844,64.000000,Санкт-Петербург,Санкт-Петербург,PVZ,True,Картой онлайн,0,False,-7.04,11,56.96,523514685,619.0,64.0,555,89.66,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
28,20162730825,64209721-0080,64209721-0080-2,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T21:50:56Z,521829163,Лютеин 100% капсулы по 476 мг №30,1,1003849,209.000000,Ростовская Область,Азов,PVZ,False,Ozon Карта,0,False,-22.99,11,186.01,521829163,1329.0,209.0,1120,84.27,"['Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
29,20151546470,14334278-0254,14334278-0254-3,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-03T22:14:51Z,524494248,"Real Caps Масло расторопши  первый холодный отжим, 200  капсул массой 300мг  ",1,а1003850,269.000000,Санкт-Петербург,Санкт-Петербург,Courier,True,Картой онлайн,0,False,-29.59,11,239.41,524494248,629.0,269.0,360,57.23,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
30,20143585372,50451708-0008,50451708-0008-2,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T01:40:26Z,528091828,ЭНЕРГЕТИЧЕСКАЯ СМЕСЬ 380 гр 1 ШТ Фильтр для воды Природный целитель,2,a8003,244.000000,Алтайский Край,Барнаул,PVZ,False,Система Быстрых Платежей,0,False,-58.56,12,429.44,528091828,729.0,244.0,485,66.53,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,2,,0,0,0,-10.0,0,0,0,-26.84,0,0,0,1008,2023-05-31
31,20132591430,60302742-0492,60302742-0492-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T05:14:25Z,532214036,Массажер Массажный шарик+ Су-Джок красный Массажер для рук и пальцев Акупунктура,1,a8012-1,128.000000,Краснодарский Край,Краснодар,PVZ,False,Пользовательский счет Ozon.ru,0,False,-14.08,11,113.92,532214036,829.0,128.0,701,84.56,"['Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Хиты мая']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
32,20175433717,47459973-0099,47459973-0099-2,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T05:34:30Z,581052390,"Real Caps, Витамин D3, холекальциферол, 1000 МЕ, 570 мг, 90 капсул",1,a1003882,274.000000,Кемеровская область - Кузбасс,Кемерово,PickPoint,False,Ozon Карта,0,False,-30.14,11,243.86,581052390,1329.0,274.0,1055,79.38,"['Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
33,20150316467,0119937347-0010,0119937347-0010-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T05:39:03Z,550330337,"Каша льняная натуральная 400 г, 100% лен",1,da1003861_2,300.000000,Белгородская Область,Губкин,PVZ,False,Картой онлайн,0,False,-15.0,5,285.0,550330337,609.0,300.0,309,50.74,"['Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
34,20141140832,0104121152-0017,0104121152-0017-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T05:46:25Z,523521832,"Real Caps Кусалочка имунно, жевательные 90 капсул, Витаминный комплекс для детей",1,a1002635,408.000000,Татарстан Республика,Набережные Челны,PVZ,False,Ozon Карта,0,False,-44.88,11,363.12,523521832,1646.0,408.0,1238,75.21,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-22.44,0,0,0,1008,2023-05-31
35,20137686564,66353572-0026,66353572-0026-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T06:09:47Z,550330337,"Каша льняная натуральная 400 г, 100% лен",1,da1003861_2,300.000000,Оренбургская Область,,PVZ,False,Ozon Карта,0,False,-15.0,5,285.0,550330337,609.0,300.0,309,50.74,"['Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
36,20125247657,05488105-0159,05488105-0159-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T06:14:37Z,581052390,"Real Caps, Витамин D3, холекальциферол, 1000 МЕ, 570 мг, 90 капсул",1,a1003882,274.000000,Башкортостан Республика,,PVZ,False,Ozon Карта,0,False,-30.14,11,243.86,581052390,1329.0,274.0,1055,79.38,"['Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая']",,1,,0,0,0,-5.0,0,0,0,-12.84,0,0,0,1008,2023-05-31
37,20151230638,50143870-0011,50143870-0011-2,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T08:07:33Z,523514381,"Витамин D3  детский 200 мг (400МЕ), 30 капсул, Real Caps/ Реалкапс",1,a1002701,100.000000,Челябинская Область,Юрюзань,PVZ,False,Ozon Карта,0,False,-11.0,11,89.0,523514381,589.0,100.0,489,83.02,"['Хиты мая', 'Бонус при повторном закупе', 'Системная виртуальная скидка селлера']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
38,20145285671,09934375-0080,09934375-0080-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T08:28:02Z,532214036,Массажер Массажный шарик+ Су-Джок красный Массажер для рук и пальцев Акупунктура,1,a8012-1,128.000000,Санкт-Петербург,Красное Село,PVZ,False,Ozon Карта,0,False,-14.08,11,113.92,532214036,829.0,128.0,701,84.56,"['Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Хиты мая']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
39,20154856814,59652766-0165,59652766-0165-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T10:11:00Z,521829163,Лютеин 100% капсулы по 476 мг №30,1,1003849,209.000000,Москва,Москва,PVZ,False,Картой онлайн,0,False,-22.99,11,186.01,521829163,1329.0,209.0,1120,84.27,"['Еженедельная акция', 'Хиты мая', 'Бонус при повторном закупе', 'Системная виртуальная скидка селлера']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
40,20173883863,0106172183-0012,0106172183-0012-2,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T10:50:19Z,521829163,Лютеин 100% капсулы по 476 мг №30,1,1003849,209.000000,Краснодарский Край,Сочи,PVZ,False,Ozon Карта,0,False,-22.99,11,186.01,521829163,1329.0,209.0,1120,84.27,"['Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
41,20142926419,18282771-0061,18282771-0061-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T11:03:47Z,527965273,"Real Caps Расторопши масло, первый холодный отжим, 90 капсул, 1360 мг, ",1,a0000152,211.000000,Ярославская Область,Ярославль,PVZ,False,Ozon Карта,0,False,-23.21,11,187.79,527965273,1329.0,211.0,1118,84.12,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
42,20154491184,0127263904-0009,0127263904-0009-2,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T11:29:07Z,521829163,Лютеин 100% капсулы по 476 мг №30,1,1003849,209.000000,Чувашская Республика - Чувашия,Чебоксары,PVZ,False,Картой онлайн,0,False,-22.99,11,186.01,521829163,1329.0,209.0,1120,84.27,"['Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
43,20155056834,28654258-0046,28654258-0046-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T12:21:25Z,523533272,"Real Caps, Витамин D3 (холекальциферол) 600 ME, 60 капсул, 410 мг",1,a0000278,134.000000,Москва,Москва,Courier,False,Картой онлайн,0,False,-14.74,11,119.26,523533272,829.0,134.0,695,83.84,"['Системная виртуальная скидка селлера', 'Еженедельная акция', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
44,20147895948,20707132-0103,20707132-0103-4,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T12:48:16Z,523514381,"Витамин D3  детский 200 мг (400МЕ), 30 капсул, Real Caps/ Реалкапс",1,a1002701,100.000000,Санкт-Петербург,Санкт-Петербург,PVZ,False,Картой онлайн,0,False,-11.0,11,89.0,523514381,589.0,100.0,489,83.02,"['Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Хиты мая']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
45,20151292737,16960177-0060,16960177-0060-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T14:53:26Z,532214036,Массажер Массажный шарик+ Су-Джок красный Массажер для рук и пальцев Акупунктура,2,a8012-1,128.000000,Республика Северная Осетия - Алания,Владикавказ,PVZ,False,Картой онлайн,0,False,-28.16,11,227.84,532214036,829.0,128.0,701,84.56,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,2,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
46,20151596817,38173345-0079,38173345-0079-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T15:00:59Z,535664412,Омега-3 RealCaps капс. 700 мг №90 500мг,1,a1003854,316.000000,Архангельская Область,Архангельск,PVZ,False,Система Быстрых Платежей,0,False,-28.44,9,287.56,535664412,1433.0,316.0,1117,77.95,"['Системная виртуальная скидка селлера', 'Еженедельная акция', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
47,20135847541,32759157-0075,32759157-0075-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T15:36:41Z,523525402,"Real Caps, Витамин Е, dl-альфа-токоферола ацетат, 400 МЕ, 30 капсул, 570 мг",2,a0000285-4,244.000000,Москва,Москва,PVZ,False,Картой онлайн,0,False,-53.68,11,434.32,523525402,1229.0,244.0,985,80.15,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,2,,0,0,0,-10.0,0,0,0,-26.84,0,0,0,1008,2023-05-31
48,20134984066,27168738-0047,27168738-0047-3,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T15:45:32Z,532204319,Массажер МАССАЖНЫЙ ШАРИК зеленый + Су-Джок   для рук и пальцев Акупунктура,1,a8012-3,134.000000,Челябинская Область,Челябинск,Courier,False,Система Быстрых Платежей,0,False,-14.74,11,119.26,532204319,829.0,134.0,695,83.84,"['Бонус при повторном закупе', 'Системная виртуальная скидка селлера', 'Хиты мая']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
49,20140623167,68775007-0205,68775007-0205-1,delivered,0,0,0,0,0,0,0,0,0,0,2023-05-04T15:59:22Z,523514685,"Real Caps Витамины А + Е , 300 мг, 20 капсул",1,a1002844,49.000000,Москва,Москва,PVZ,False,Ozon Карта,0,False,-5.39,11,43.61,523514685,604.0,49.0,555,91.89,"['Системная виртуальная скидка селлера', 'Хиты мая', 'Бонус при повторном закупе']",,1,,0,0,0,-10.0,0,0,0,-20.0,0,0,0,1008,2023-05-31
