,operation_id,operation_type,operation_date,operation_type_name,delivery_charge,return_delivery_charge,accruals_for_sale,sale_commission,amount,type,posting_delivery_schema,posting_order_date,posting_posting_number,posting_warehouse_id,items_0_name,items_0_sku,items_length,service_0_name,service_0_price,service_1_name,service_1_price,service_2_name,service_2_price,service_3_name,service_3_price,user_id,date_load
281,2771539312,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,18.73,other,,2022-10-26 00:00:00,18066929-0056,0,Шейный платок Luv2much Премиум,691296759,0,MarketplaceRedistributionOfAcquiringOperation,18.73,0,0.0,0,0.0,0,0.0,1001,2022-12-15
282,2771566268,ClientReturnAgentOperation,2022-10-26 00:00:00,"Получение возврата, отмены, невыкупа от покупателя",0,0,-1790,214.8,-1575.2,returns,FBO,2022-10-14 04:17:12,18066929-0056-2,0,Шейный платок Luv2much Премиум,691296759,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
283,2771604456,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-12.03,other,,2022-10-26 00:00:00,45858627-0044,0,Панама Luv2much Премиум,496629528,0,MarketplaceRedistributionOfAcquiringOperation,-12.03,0,0.0,0,0.0,0,0.0,1001,2022-12-15
284,2771604457,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,12.03,other,,2022-10-26 00:00:00,45858627-0044,0,Панама Luv2much Премиум,496629528,0,MarketplaceRedistributionOfAcquiringOperation,12.03,0,0.0,0,0.0,0,0.0,1001,2022-12-15
285,2771708117,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,6.18,other,,2022-10-26 00:00:00,75253073-0031,0,Шапка Luv2much Премиум,691284943,0,MarketplaceRedistributionOfAcquiringOperation,6.18,0,0.0,0,0.0,0,0.0,1001,2022-12-15
286,2771759830,OperationAgentDeliveredToCustomer,2022-10-26 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-21 00:10:34,25678078-0115-4,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
287,2771909741,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-12.06,other,,2022-10-26 00:00:00,87780331-0194,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceRedistributionOfAcquiringOperation,-12.06,0,0.0,0,0.0,0,0.0,1001,2022-12-15
288,2771996929,OperationAgentDeliveredToCustomer,2022-10-26 00:00:00,Доставка покупателю,0,0,900,-108.0,702.0,orders,FBO,2022-10-16 01:38:15,41658442-0027-1,0,Панама Luv2much,496633746,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-45.0,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogistic,-45.0,1001,2022-12-15
289,2772061117,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-8.48,other,,2022-10-26 00:00:00,71154316-0036,0,Шапка Luv2much Премиум,691284943,0,MarketplaceRedistributionOfAcquiringOperation,-8.48,0,0.0,0,0.0,0,0.0,1001,2022-12-15
290,2772443059,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-8.86,other,,2022-10-26 00:00:00,56007767-0001,0,Шапка Luv2much Премиум,691284943,0,MarketplaceRedistributionOfAcquiringOperation,-8.86,0,0.0,0,0.0,0,0.0,1001,2022-12-15
291,2772479530,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-18.07,other,,2022-10-26 00:00:00,15610997-0136,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceRedistributionOfAcquiringOperation,-18.07,0,0.0,0,0.0,0,0.0,1001,2022-12-15
292,2772541463,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-8.48,other,,2022-10-26 00:00:00,33794685-0051,0,Шапка Luv2much Премиум,691285979,0,MarketplaceRedistributionOfAcquiringOperation,-8.48,0,0.0,0,0.0,0,0.0,1001,2022-12-15
293,2772598479,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-16.47,other,,2022-10-26 00:00:00,80992918-0051,0,Платок Luv2much Премиум,496620393,0,MarketplaceRedistributionOfAcquiringOperation,-16.47,0,0.0,0,0.0,0,0.0,1001,2022-12-15
294,2772637313,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-18.76,other,,2022-10-26 00:00:00,37230072-0065,0,Платок Luv2much Премиум,496620393,0,MarketplaceRedistributionOfAcquiringOperation,-18.76,0,0.0,0,0.0,0,0.0,1001,2022-12-15
295,2772042479,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,18.07,other,,2022-10-26 00:00:00,46645532-0051,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceRedistributionOfAcquiringOperation,18.07,0,0.0,0,0.0,0,0.0,1001,2022-12-15
296,2773557540,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-15.72,other,,2022-10-26 00:00:00,08589815-0092,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceRedistributionOfAcquiringOperation,-15.72,0,0.0,0,0.0,0,0.0,1001,2022-12-15
297,2773617151,OperationAgentDeliveredToCustomer,2022-10-26 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-22 21:58:16,38154521-0043-3,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
298,2773763013,OperationAgentDeliveredToCustomer,2022-10-26 00:00:00,Доставка покупателю,0,0,750,-90.0,583.5,orders,FBO,2022-10-21 20:05:52,26954012-0257-1,0,Шапка Luv2much Премиум,691301929,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-37.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-39.0,1001,2022-12-15
299,2774611504,OperationAgentDeliveredToCustomer,2022-10-26 00:00:00,Доставка покупателю,0,0,750,-90.0,583.5,orders,FBO,2022-10-23 12:58:36,99811051-0007-1,0,Шапка Luv2much Премиум,691284943,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-37.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-39.0,1001,2022-12-15
300,2774729470,OperationAgentDeliveredToCustomer,2022-10-26 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-24 14:38:10,46987712-0026-1,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
301,2774710856,OperationAgentDeliveredToCustomer,2022-10-26 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-24 05:59:32,31198577-0132-1,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
302,2775217744,OperationAgentDeliveredToCustomer,2022-10-26 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-25 15:10:40,45641627-0003-1,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
303,2775564953,OperationAgentDeliveredToCustomer,2022-10-26 00:00:00,Доставка покупателю,0,0,340,-40.8,239.2,orders,FBO,2022-10-23 18:31:19,28975795-0063-1,0,Панама Luv2much Панама,608342649,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-20.0,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogistic,-40.0,1001,2022-12-15
304,2775787360,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-18.21,other,,2022-10-26 00:00:00,62171032-0016,0,Шейный платок Luv2much Премиум,496617675,0,MarketplaceRedistributionOfAcquiringOperation,-18.21,0,0.0,0,0.0,0,0.0,1001,2022-12-15
305,2776194791,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,18.21,other,,2022-10-26 00:00:00,62171032-0016,0,Шейный платок Luv2much Премиум,496617675,0,MarketplaceRedistributionOfAcquiringOperation,18.21,0,0.0,0,0.0,0,0.0,1001,2022-12-15
306,2776715085,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-15.72,other,,2022-10-26 00:00:00,38247701-0148,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceRedistributionOfAcquiringOperation,-15.72,0,0.0,0,0.0,0,0.0,1001,2022-12-15
307,2776884644,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-18.07,other,,2022-10-26 00:00:00,62398076-0025,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceRedistributionOfAcquiringOperation,-18.07,0,0.0,0,0.0,0,0.0,1001,2022-12-15
308,2777169897,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-56.35,other,,2022-10-27 00:00:00,75220802-0041,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceRedistributionOfAcquiringOperation,-56.35,0,0.0,0,0.0,0,0.0,1001,2022-12-15
309,2777285961,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,0.0,other,,2022-10-27 00:00:00,71495856-0091,0,Шапка Luv2much Премиум,691301929,0,MarketplaceRedistributionOfAcquiringOperation,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
310,2777418277,MarketplaceRedistributionOfAcquiringOperation,2022-10-26 00:00:00,Оплата эквайринга,0,0,0,0.0,-15.72,other,,2022-10-27 00:00:00,14357280-0025,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceRedistributionOfAcquiringOperation,-15.72,0,0.0,0,0.0,0,0.0,1001,2022-12-15
311,2777431780,OperationMarketplaceServiceStorage,2022-10-26 00:00:00,Услуга размещения товаров на складе,0,0,0,0.0,0.0,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
312,2777721458,MarketplaceMarketingActionCostOperation,2022-10-26 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-89.5,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
313,2777721507,MarketplaceMarketingActionCostOperation,2022-10-26 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-810.0,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
314,2777783775,MarketplaceMarketingActionCostOperation,2022-10-26 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-95.7,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
315,2777786059,MarketplaceMarketingActionCostOperation,2022-10-26 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-104.4,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
316,2777786212,MarketplaceMarketingActionCostOperation,2022-10-26 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-2401.92,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
317,2784121023,OperationAgentDeliveredToCustomer,2022-10-27 00:00:00,Доставка покупателю,0,0,1322,-158.64,1037.26,orders,FBO,2022-10-19 10:33:19,73239536-0049-1,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-66.1,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
318,2784592979,OperationMarketplaceCrossDockServiceWriteOff,2022-10-27 00:00:00,Доставка товаров на склад Ozon (кросс-докинг),0,0,0,0.0,-0.01,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
319,2784593052,OperationMarketplaceCrossDockServiceWriteOff,2022-10-27 00:00:00,Доставка товаров на склад Ozon (кросс-докинг),0,0,0,0.0,-0.01,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
320,2784593104,OperationMarketplaceCrossDockServiceWriteOff,2022-10-27 00:00:00,Доставка товаров на склад Ozon (кросс-докинг),0,0,0,0.0,-0.01,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
321,2785428559,MarketplaceRedistributionOfAcquiringOperation,2022-10-27 00:00:00,Оплата эквайринга,0,0,0,0.0,-16.47,other,,2022-10-27 00:00:00,37166839-0160,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceRedistributionOfAcquiringOperation,-16.47,0,0.0,0,0.0,0,0.0,1001,2022-12-15
322,2785580503,OperationAgentDeliveredToCustomer,2022-10-27 00:00:00,Доставка покупателю,0,0,750,-90.0,583.5,orders,FBO,2022-10-24 11:15:36,74426800-0030-1,0,Шапка Luv2much Премиум,691284943,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-37.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-39.0,1001,2022-12-15
323,2777893372,MarketplaceRedistributionOfAcquiringOperation,2022-10-27 00:00:00,Оплата эквайринга,0,0,0,0.0,3.3,other,,2022-10-27 00:00:00,82539444-0026,0,Механический 3D роликовый массажер для лица шеи плеч декольте с лифтинг эффектом / Роллер массажер от морщин вокруг глаз и для подтяжки овала лица / Ролик для ухода за кожей лица / Подарок на 8 марта,488387221,0,MarketplaceRedistributionOfAcquiringOperation,3.3,0,0.0,0,0.0,0,0.0,1001,2022-12-15
324,2786998691,OperationAgentDeliveredToCustomer,2022-10-27 00:00:00,Доставка покупателю,0,0,290,-29.0,203.0,orders,FBO,2022-10-21 00:00:12,71071995-0043-1,0,Механический 3D роликовый массажер для лица шеи плеч декольте с лифтинг эффектом / Роллер массажер от морщин вокруг глаз и для подтяжки овала лица / Ролик для ухода за кожей лица / Подарок на 8 марта,488387221,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-20.0,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-38.0,1001,2022-12-15
325,2787169473,OperationAgentDeliveredToCustomer,2022-10-27 00:00:00,Доставка покупателю,0,0,750,-90.0,583.5,orders,FBO,2022-10-24 04:25:44,67837773-0062-1,0,Шапка Luv2much Премиум,691301929,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-37.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-39.0,1001,2022-12-15
326,2787531601,OperationAgentDeliveredToCustomer,2022-10-27 00:00:00,Доставка покупателю,0,0,750,-90.0,583.5,orders,FBO,2022-10-26 04:05:37,34337633-0048-1,0,Шапка Luv2much Премиум,691284943,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-37.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-39.0,1001,2022-12-15
327,2787587015,MarketplaceRedistributionOfAcquiringOperation,2022-10-27 00:00:00,Оплата эквайринга,0,0,0,0.0,-15.72,other,,2022-10-27 00:00:00,0104333137-0002,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceRedistributionOfAcquiringOperation,-15.72,0,0.0,0,0.0,0,0.0,1001,2022-12-15
328,2787717629,MarketplaceRedistributionOfAcquiringOperation,2022-10-27 00:00:00,Оплата эквайринга,0,0,0,0.0,15.72,other,,2022-10-27 00:00:00,0104333137-0002,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceRedistributionOfAcquiringOperation,15.72,0,0.0,0,0.0,0,0.0,1001,2022-12-15
329,2788014004,OperationAgentDeliveredToCustomer,2022-10-27 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-25 18:48:51,42867079-0039-1,0,Платок Luv2much Премиум,496620393,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
330,2788078398,MarketplaceRedistributionOfAcquiringOperation,2022-10-27 00:00:00,Оплата эквайринга,0,0,0,0.0,-4.53,other,,2022-10-27 00:00:00,46999749-0165,0,Механический 3D роликовый массажер для лица шеи плеч декольте с лифтинг эффектом / Роллер массажер от морщин вокруг глаз и для подтяжки овала лица / Ролик для ухода за кожей лица ,488387276,0,MarketplaceRedistributionOfAcquiringOperation,-4.53,0,0.0,0,0.0,0,0.0,1001,2022-12-15
331,2788117025,OperationAgentDeliveredToCustomer,2022-10-27 00:00:00,Доставка покупателю,0,0,290,-29.0,203.0,orders,FBO,2022-10-24 15:31:21,80597785-0016-1,0,Механический 3D роликовый массажер для лица шеи плеч декольте с лифтинг эффектом / Роллер массажер от морщин вокруг глаз и для подтяжки овала лица / Ролик для ухода за кожей лица / Подарок на 8 марта,488387221,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-20.0,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-38.0,1001,2022-12-15
332,2788563906,MarketplaceRedistributionOfAcquiringOperation,2022-10-27 00:00:00,Оплата эквайринга,0,0,0,0.0,-18.07,other,,2022-10-27 00:00:00,58917998-0017,0,Платок Luv2much Премиум,496620393,0,MarketplaceRedistributionOfAcquiringOperation,-18.07,0,0.0,0,0.0,0,0.0,1001,2022-12-15
333,2788998732,OperationAgentDeliveredToCustomer,2022-10-27 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-23 05:05:53,39939187-0132-1,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
334,2789069703,MarketplaceRedistributionOfAcquiringOperation,2022-10-27 00:00:00,Оплата эквайринга,0,0,0,0.0,-8.94,other,,2022-10-27 00:00:00,38819381-0031,0,Шапка Luv2much Премиум,691284943,0,MarketplaceRedistributionOfAcquiringOperation,-8.94,0,0.0,0,0.0,0,0.0,1001,2022-12-15
335,2789123549,MarketplaceRedistributionOfAcquiringOperation,2022-10-27 00:00:00,Оплата эквайринга,0,0,0,0.0,7.72,other,,2022-10-27 00:00:00,33707077-0031,0,Шапка Luv2much Премиум,691285979,0,MarketplaceRedistributionOfAcquiringOperation,7.72,0,0.0,0,0.0,0,0.0,1001,2022-12-15
336,2789155402,ClientReturnAgentOperation,2022-10-27 00:00:00,"Получение возврата, отмены, невыкупа от покупателя",0,0,-750,90.0,-660.0,returns,FBO,2022-10-23 15:11:14,33707077-0031-1,0,Шапка Luv2much Премиум,691285979,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
337,2789439022,MarketplaceRedistributionOfAcquiringOperation,2022-10-27 00:00:00,Оплата эквайринга,0,0,0,0.0,-9.83,other,,2022-10-27 00:00:00,52290872-0139,0,Шапка Luv2much Премиум,691284943,0,MarketplaceRedistributionOfAcquiringOperation,-9.83,0,0.0,0,0.0,0,0.0,1001,2022-12-15
338,2789556561,MarketplaceRedistributionOfAcquiringOperation,2022-10-27 00:00:00,Оплата эквайринга,0,0,0,0.0,-18.21,other,,2022-10-27 00:00:00,77104488-0006,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceRedistributionOfAcquiringOperation,-18.21,0,0.0,0,0.0,0,0.0,1001,2022-12-15
339,2789595714,MarketplaceRedistributionOfAcquiringOperation,2022-10-27 00:00:00,Оплата эквайринга,0,0,0,0.0,-15.72,other,,2022-10-27 00:00:00,97125254-0026,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceRedistributionOfAcquiringOperation,-15.72,0,0.0,0,0.0,0,0.0,1001,2022-12-15
340,2789608166,MarketplaceRedistributionOfAcquiringOperation,2022-10-27 00:00:00,Оплата эквайринга,0,0,0,0.0,-7.72,other,,2022-10-27 00:00:00,0102574901-0025,0,Шапка Luv2much Премиум,691285979,0,MarketplaceRedistributionOfAcquiringOperation,-7.72,0,0.0,0,0.0,0,0.0,1001,2022-12-15
341,2790014118,MarketplaceRedistributionOfAcquiringOperation,2022-10-27 00:00:00,Оплата эквайринга,0,0,0,0.0,-15.72,other,,2022-10-28 00:00:00,55686237-0019,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceRedistributionOfAcquiringOperation,-15.72,0,0.0,0,0.0,0,0.0,1001,2022-12-15
342,2790056012,OperationMarketplaceServiceStorage,2022-10-27 00:00:00,Услуга размещения товаров на складе,0,0,0,0.0,0.0,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
343,2790353656,MarketplaceMarketingActionCostOperation,2022-10-27 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-810.0,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
344,2790388820,MarketplaceMarketingActionCostOperation,2022-10-27 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-1060.18,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
345,2790389051,MarketplaceMarketingActionCostOperation,2022-10-27 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-69.2,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
346,2790548056,MarketplaceRedistributionOfAcquiringOperation,2022-10-28 00:00:00,Оплата эквайринга,0,0,0,0.0,-19.07,other,,2022-10-28 00:00:00,78028664-0025,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceRedistributionOfAcquiringOperation,-19.07,0,0.0,0,0.0,0,0.0,1001,2022-12-15
347,2790598145,MarketplaceRedistributionOfAcquiringOperation,2022-10-28 00:00:00,Оплата эквайринга,0,0,0,0.0,-16.47,other,,2022-10-28 00:00:00,0110823642-0021,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceRedistributionOfAcquiringOperation,-16.47,0,0.0,0,0.0,0,0.0,1001,2022-12-15
348,2790697409,MarketplaceRedistributionOfAcquiringOperation,2022-10-28 00:00:00,Оплата эквайринга,0,0,0,0.0,-11.48,other,,2022-10-28 00:00:00,62732121-0054,0,Панама Luv2much,496646596,0,MarketplaceRedistributionOfAcquiringOperation,-11.48,0,0.0,0,0.0,0,0.0,1001,2022-12-15
349,2790786824,OperationAgentDeliveredToCustomer,2022-10-28 00:00:00,Доставка покупателю,0,0,750,-90.0,583.5,orders,FBO,2022-10-25 05:24:22,76851403-0004-1,0,Шапка Luv2much Премиум,691284943,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-37.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-39.0,1001,2022-12-15
350,2790899287,MarketplaceRedistributionOfAcquiringOperation,2022-10-28 00:00:00,Оплата эквайринга,0,0,0,0.0,-15.72,other,,2022-10-28 00:00:00,21236489-0395,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceRedistributionOfAcquiringOperation,-15.72,0,0.0,0,0.0,0,0.0,1001,2022-12-15
351,2796706423,OperationAgentDeliveredToCustomer,2022-10-28 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-23 07:16:30,49010001-0059-1,0,Шейный платок Luv2much Премиум,496617675,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
352,2796748926,MarketplaceRedistributionOfAcquiringOperation,2022-10-28 00:00:00,Оплата эквайринга,0,0,0,0.0,-7.72,other,,2022-10-28 00:00:00,28851230-0196,0,Шапка Luv2much Премиум,691301929,0,MarketplaceRedistributionOfAcquiringOperation,-7.72,0,0.0,0,0.0,0,0.0,1001,2022-12-15
353,2796908800,OperationAgentDeliveredToCustomer,2022-10-28 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-24 07:11:09,50290655-0015-2,0,Платок Luv2much Премиум,496620393,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
354,2797449734,OperationAgentDeliveredToCustomer,2022-10-28 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-21 13:40:57,07972657-0184-1,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
355,2797541955,OperationAgentDeliveredToCustomer,2022-10-28 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-22 15:28:28,80941282-0071-1,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
356,2797591229,MarketplaceRedistributionOfAcquiringOperation,2022-10-28 00:00:00,Оплата эквайринга,0,0,0,0.0,-14.31,other,,2022-10-28 00:00:00,0104515737-0005,0,Платок Luv2much Премиум,496620136,0,MarketplaceRedistributionOfAcquiringOperation,-14.31,0,0.0,0,0.0,0,0.0,1001,2022-12-15
357,2797841902,MarketplaceRedistributionOfAcquiringOperation,2022-10-28 00:00:00,Оплата эквайринга,0,0,0,0.0,-7.72,other,,2022-10-28 00:00:00,14173333-0050,0,Шапка Luv2much Премиум,691301929,0,MarketplaceRedistributionOfAcquiringOperation,-7.72,0,0.0,0,0.0,0,0.0,1001,2022-12-15
